City,Canton,Latitude,Longitude,Population,Municipality,PostalCode
Wädenswil,ZH,47.220617464743434,8.654982935946654,0,Wädenswil,8820
Schönenberg ZH,ZH,47.19253440080064,8.640729073116836,0,Wädenswil,8824
Hütten,ZH,47.17352875587666,8.658792836596717,0,Wädenswil,8825
Elgg,ZH,47.49072469942852,8.860671468684343,0,Elgg,8353
Hofstetten ZH,ZH,47.46983794288288,8.857521015708077,0,Elgg,8354
Dickbuch,ZH,47.496458991061075,8.832573770622089,0,Elgg,8354
Aadorf,ZH,47.49195781995203,8.892249056750599,0,Elgg,8355
Hagenbuch ZH,ZH,47.50138320400693,8.890581414379442,0,Elgg,8523
Sihlbrugg,ZH,47.233633234721324,8.572410576503833,0,Horgen,6340
Sihlbrugg Station,ZH,47.24335528832161,8.57333328578839,0,Horgen,8135
Sihlwald,ZH,47.25830126132896,8.554398035898345,0,Horgen,8135
Horgen,ZH,47.24636649888858,8.61259220109862,0,Horgen,8810
Horgenberg,ZH,47.247152750021534,8.584016755685369,0,Horgen,8815
Hirzel,ZH,47.22034622044875,8.60198849889764,0,Horgen,8816
Hausen am Albis,ZH,47.25108080048243,8.544735751557939,0,Horgen,8915
Effretikon,ZH,47.42487278870717,8.692021931829046,0,Illnau-Effretikon,8307
Ottikon b. Kemptthal,ZH,47.42997995533071,8.725504192240637,0,Illnau-Effretikon,8307
Illnau,ZH,47.40887276485167,8.725785866471421,0,Illnau-Effretikon,8308
Agasul,ZH,47.42594212595848,8.740339768233849,0,Illnau-Effretikon,8308
Kyburg,ZH,47.45230578461516,8.74150583719869,0,Illnau-Effretikon,8314
Sennhof (Winterthur),ZH,47.46619042203394,8.753626093730196,0,Illnau-Effretikon,8482
Kollbrunn,ZH,47.45071595146076,8.765706461189819,0,Illnau-Effretikon,8483
Saland,ZH,47.38903649927022,8.8625658587116,0,Bauma,8493
Bauma,ZH,47.366327570084565,8.89180038463007,0,Bauma,8494
Sternenberg,ZH,47.38986051198988,8.910297669797988,0,Bauma,8499
Wiesendangen,ZH,47.52267451367084,8.787994755833644,0,Wiesendangen,8542
Bertschikon,ZH,47.52595237812836,8.82972583947176,0,Wiesendangen,8543
Gundetswil,ZH,47.53914736431401,8.821899029902088,0,Wiesendangen,8543
Kefikon ZH,ZH,47.54816762241359,8.828302355034047,0,Wiesendangen,8543
Attikon,ZH,47.537221712424206,8.800506926418349,0,Wiesendangen,8544
Menzengrüt,ZH,47.54886813827784,8.817327128915217,0,Wiesendangen,8546
Lyss,BE,47.05451313160613,7.307383368377073,0,Aarberg,3250
Seedorf BE,BE,47.039124739827436,7.2959532808487415,0,Aarberg,3267
Aarberg,BE,47.04424228406155,7.2832027341087295,0,Aarberg,3270
Kappelen,BE,47.05645740864104,7.273561469787404,0,Aarberg,3273
Bargen BE,BE,47.03524155036585,7.250358579870106,0,Bargen (BE),3282
Kallnach,BE,47.0341868807404,7.230048949667799,0,Bargen (BE),3283
Grossaffoltern,BE,47.06859996441392,7.366461379214802,0,Grossaffoltern,3257
Ammerzwil BE,BE,47.07314889510013,7.342602594338817,0,Grossaffoltern,3257
Suberg,BE,47.0551943297501,7.339581726113669,0,Grossaffoltern,3262
Golaten,BE,46.986732071162216,7.2369888571957866,0,Kallnach,3207
Treiten,BE,47.00053489135129,7.177127995333984,0,Kallnach,3226
Kallnach,BE,47.01520834817225,7.220121788082482,0,Kallnach,3283
Niederried b. Kallnach,BE,46.999073612731586,7.227852186046884,0,Kallnach,3283
Lyss,BE,47.07483736543641,7.292484131896443,0,Kappelen,3250
Worben,BE,47.09366730226035,7.299054714616328,0,Kappelen,3252
Kappelen,BE,47.07567019149244,7.277648705687224,0,Kappelen,3273
Studen BE,BE,47.10958800372839,7.315620108467383,0,Lyss,2557
Lyss,BE,47.07539952659817,7.310750383589735,0,Lyss,3250
Busswil BE,BE,47.10062196320126,7.3219415981089435,0,Lyss,3292
Ortschwaben,BE,46.99215673888866,7.399411041825423,0,Meikirch,3042
Meikirch,BE,47.00926179093543,7.372286937837788,0,Meikirch,3045
Wahlendorf,BE,47.009466644754326,7.340274272220185,0,Meikirch,3046
Detligen,BE,46.990351976706044,7.26863653077963,0,Radelfingen,3036
Radelfingen b. Aarberg,BE,47.01863597356705,7.2716469098133425,0,Radelfingen,3271
Lätti,BE,47.03861093814943,7.430316310339151,0,Rapperswil (BE),3053
Wengi b. Büren,BE,47.079579764196914,7.412194484023827,0,Rapperswil (BE),3251
Ruppoldsried,BE,47.089583918545515,7.425228009041462,0,Rapperswil (BE),3251
Messen,BE,47.09570002028675,7.435392848353127,0,Rapperswil (BE),3254
Rapperswil BE,BE,47.06649003938901,7.413350037362285,0,Rapperswil (BE),3255
Dieterswil,BE,47.05097609261757,7.430634873491827,0,Rapperswil (BE),3256
Bangerten b. Dieterswil,BE,47.0571944336942,7.448073105086649,0,Rapperswil (BE),3256
Seewil,BE,47.04633133590422,7.410521139908344,0,Rapperswil (BE),3256
Münchenbuchsee,BE,47.03175311900124,7.426454764718894,0,Schüpfen,3053
Schüpfen,BE,47.03547350613779,7.377423197735282,0,Schüpfen,3054
Frieswil,BE,46.994252162243825,7.2855295268985945,0,Seedorf (BE),3035
Wiler b. Seedorf,BE,47.04908617558513,7.317348810595046,0,Seedorf (BE),3266
Seedorf BE,BE,47.02360411524312,7.324005751528802,0,Seedorf (BE),3267
Lobsigen,BE,47.01679760592106,7.298750057545109,0,Seedorf (BE),3268
Aarberg,BE,47.031126504817685,7.276343007012979,0,Seedorf (BE),3270
Aarwangen,BE,47.23685983989042,7.767285610361591,0,Aarwangen,4912
Bützberg,BE,47.22261401829035,7.738432487395627,0,Aarwangen,4922
Rohrbach,BE,47.14196515519048,7.8113761780518605,0,Auswil,4938
Auswil,BE,47.13585944585622,7.838559405799072,0,Auswil,4944
Aarwangen,BE,47.24589842722201,7.754516845073691,0,Bannwil,4912
Bannwil,BE,47.23775710314468,7.728819696120524,0,Bannwil,4913
Bleienbach,BE,47.18302833036298,7.760363814724041,0,Bleienbach,3368
Busswil b. Melchnau,BE,47.18756529565772,7.8308456348896724,0,Busswil bei Melchnau,4917
Gondiswil,BE,47.14645668825434,7.866816043499907,0,Gondiswil,4955
Langenthal,BE,47.21754250577482,7.795119421893569,0,Langenthal,4900
Untersteckholz,BE,47.20587623552831,7.84395383278991,0,Langenthal,4916
Obersteckholz,BE,47.20101212791876,7.825584627952217,0,Langenthal,4924
Bleienbach,BE,47.19010214585655,7.765590287251402,0,Lotzwil,3368
Lotzwil,BE,47.18865025109903,7.791833951992628,0,Lotzwil,4932
Reisiswil,BE,47.15955550512636,7.832666063934672,0,Madiswil,4919
Gutenburg,BE,47.18183103096178,7.799164769391351,0,Madiswil,4932
Madiswil,BE,47.16229868111261,7.80171451526361,0,Madiswil,4934
Leimiswil,BE,47.15402836681376,7.770493756189478,0,Madiswil,4935
Kleindietwil,BE,47.141096476836914,7.790613404576761,0,Madiswil,4936
Melchnau,BE,47.177543063102505,7.855954366299001,0,Melchnau,4917
Grossdietwil,BE,47.16632812791454,7.876154286800843,0,Melchnau,6146
Altbüron,BE,47.179186533337315,7.877103033007109,0,Melchnau,6147
Oeschenbach,BE,47.11029029003528,7.744827711056867,0,Oeschenbach,4943
Reisiswil,BE,47.16110328093387,7.84186494869488,0,Reisiswil,4919
Roggwil BE,BE,47.234629632842356,7.816069607676309,0,Roggwil (BE),4914
Rohrbach,BE,47.133169123903336,7.809036893969926,0,Rohrbach,4938
Rohrbachgraben,BE,47.110324395843634,7.805154334227015,0,Rohrbachgraben,4938
Rütschelen,BE,47.172460300821164,7.771340657758386,0,Rütschelen,4933
Schwarzhäusern,BE,47.25740156907251,7.7658794491472625,0,Schwarzhäusern,4911
Bützberg,BE,47.21574949863675,7.747899564666754,0,Thunstetten,4922
Thunstetten,BE,47.197910597031104,7.747853619193072,0,Thunstetten,4922
Kleindietwil,BE,47.148000990426056,7.780713411277684,0,Ursenbach,4936
Ursenbach,BE,47.128827234517026,7.762157150059789,0,Ursenbach,4937
Walterswil BE,BE,47.12361328783268,7.7744126742256805,0,Ursenbach,4942
Oeschenbach,BE,47.11869105382434,7.754931133087703,0,Ursenbach,4943
Wynau,BE,47.25586729879088,7.807828160152428,0,Wynau,4923
Bern,BE,46.97914108077393,7.452531981828502,0,Bern,3004
Bern,BE,46.93938995151568,7.44993155241516,0,Bern,3005
Bern,BE,46.94584488997573,7.4713292726417,0,Bern,3006
Bern,BE,46.939382535977714,7.434082174332771,0,Bern,3007
Bern,BE,46.94510155637836,7.413897072124275,0,Bern,3008
Bern,BE,46.9472804931131,7.424737508046147,0,Bern,3010
Bern,BE,46.947238948478,7.4479578342201815,0,Bern,3011
Bern,BE,46.96158371485951,7.42602808436516,0,Bern,3012
Bern,BE,46.95620888545195,7.446200709077104,0,Bern,3013
Bern,BE,46.96219966297377,7.458409753622696,0,Bern,3014
Bern,BE,46.94018673699833,7.484798576126234,0,Bern,3015
Bern,BE,46.93388884383211,7.389111779708185,0,Bern,3018
Bern,BE,46.93098253370586,7.347951877445093,0,Bern,3019
Bern,BE,46.93708041580086,7.320874186916734,0,Bern,3020
Bern,BE,46.955450609060144,7.386897469094121,0,Bern,3027
Hinterkappelen,BE,46.96324153015321,7.3900807214566875,0,Bern,3032
Herrenschwanden,BE,46.97197720377775,7.430048724563443,0,Bern,3037
Worblaufen,BE,46.97245805529222,7.468478735065584,0,Bern,3048
Ittigen,BE,46.968351463987055,7.472105094303197,0,Bern,3063
Ostermundigen,BE,46.967786264735075,7.479489912348707,0,Bern,3072
Gümligen,BE,46.93878523855259,7.492594945110199,0,Bern,3073
Wabern,BE,46.93154559738252,7.447503086508228,0,Bern,3084
Liebefeld,BE,46.9343772192117,7.424243176055006,0,Bern,3097
Niederwangen b. Bern,BE,46.9307493711422,7.381030608351089,0,Bern,3172
Bolligen,BE,46.98412017023994,7.508338319561142,0,Bolligen,3065
Stettlen,BE,46.96255651362501,7.529088812309802,0,Bolligen,3066
Krauchthal,BE,46.996595044531304,7.535797498157853,0,Bolligen,3326
Bremgarten b. Bern,BE,46.97712753619276,7.436054958910288,0,Bremgarten bei Bern,3047
Herrenschwanden,BE,46.977209216107646,7.419803805151421,0,Kirchlindach,3037
Kirchlindach,BE,46.999811238672734,7.415057733198257,0,Kirchlindach,3038
Ortschwaben,BE,46.988587912639574,7.408587305221124,0,Kirchlindach,3042
Bern,BE,46.93369368263282,7.436299215207619,0,Köniz,3007
Wabern,BE,46.92168644781072,7.4528872193052305,0,Köniz,3084
Spiegel b. Bern,BE,46.924996543784765,7.43428490346745,0,Köniz,3095
Liebefeld,BE,46.93088129612618,7.421047317493647,0,Köniz,3097
Köniz,BE,46.9302674796185,7.435906445733115,0,Köniz,3098
Köniz,BE,46.91283517995606,7.434560390958204,0,Köniz,3098
Schliern b. Köniz,BE,46.906187217093695,7.427398431478582,0,Köniz,3098
Gasel,BE,46.89586978562041,7.41409558495322,0,Köniz,3144
Niederscherli,BE,46.88531390276568,7.394215946136369,0,Köniz,3145
Mittelhäusern,BE,46.872748640944344,7.371439460398523,0,Köniz,3147
Niederwangen b. Bern,BE,46.92170463016197,7.378096466981902,0,Köniz,3172
Oberwangen b. Bern,BE,46.911896729910026,7.356022134743581,0,Köniz,3173
Thörishaus,BE,46.90045531900756,7.348144577627455,0,Köniz,3174
Gümligen,BE,46.93512507435477,7.507147204849357,0,Muri bei Bern,3073
Muri b. Bern,BE,46.926604674194294,7.486372616685952,0,Muri bei Bern,3074
Worb,BE,46.94224657321595,7.517527458678289,0,Muri bei Bern,3076
Zimmerwald,BE,46.877400052102075,7.437719968746156,0,Oberbalm,3086
Oberbalm,BE,46.86492534505196,7.410592928411477,0,Oberbalm,3096
Niederscherli,BE,46.88150684204101,7.387814853143972,0,Oberbalm,3145
Mittelhäusern,BE,46.856719905820725,7.386275618562813,0,Oberbalm,3147
Stettlen,BE,46.95295918740696,7.522495092690733,0,Stettlen,3066
Boll,BE,46.9627330807329,7.536768669460585,0,Stettlen,3067
Worb,BE,46.94335324571114,7.522460640471564,0,Stettlen,3076
Stettlen,BE,46.97464420686276,7.549261735689651,0,Vechigen,3066
Boll,BE,46.96957517041521,7.55228657079481,0,Vechigen,3067
Utzigen,BE,46.966615786334394,7.584557824424414,0,Vechigen,3068
Worb,BE,46.94238915089792,7.53324568927732,0,Vechigen,3076
Bigenthal,BE,46.969250959153825,7.611977739257481,0,Vechigen,3513
Hinterkappelen,BE,46.96865941921679,7.378115227052016,0,Wohlen bei Bern,3032
Wohlen b. Bern,BE,46.975221742974476,7.352553344322219,0,Wohlen bei Bern,3033
Murzelen,BE,46.97709158879591,7.311578438447496,0,Wohlen bei Bern,3034
Frieswil,BE,46.99200121343859,7.292994349217729,0,Wohlen bei Bern,3035
Detligen,BE,46.976162106746784,7.284844767984052,0,Wohlen bei Bern,3036
Herrenschwanden,BE,46.97024666309774,7.408625464740388,0,Wohlen bei Bern,3037
Ortschwaben,BE,46.995869710085984,7.388784659218674,0,Wohlen bei Bern,3042
Uettligen,BE,46.98649940524572,7.383416829497301,0,Wohlen bei Bern,3043
Innerberg,BE,46.996075683118185,7.31300270119546,0,Wohlen bei Bern,3044
Meikirch,BE,47.0005769354958,7.380775352021297,0,Wohlen bei Bern,3045
Säriswil,BE,46.99227845342756,7.334809115974189,0,Wohlen bei Bern,3049
Zollikofen,BE,46.996672640901004,7.453313976411078,0,Zollikofen,3052
Worblaufen,BE,46.97715414679319,7.46176504781015,0,Ittigen,3048
Ittigen,BE,46.980495215498166,7.47861158324537,0,Ittigen,3063
Ittigen,BE,46.96958986969008,7.485529075369843,0,Ostermundigen,3063
Bolligen,BE,46.96661651375405,7.492896769060487,0,Ostermundigen,3065
Stettlen,BE,46.9604259290958,7.510964204619163,0,Ostermundigen,3066
Ostermundigen,BE,46.95348347939858,7.492501705798442,0,Ostermundigen,3072
Gümligen,BE,46.95040697810725,7.509078859462998,0,Ostermundigen,3073
Biel/Bienne,BE,47.141983870507914,7.24572514929138,0,Biel/Bienne,2502
Biel/Bienne,BE,47.13168580109816,7.258553920033283,0,Biel/Bienne,2503
Biel/Bienne,BE,47.15632807269387,7.282648869421214,0,Biel/Bienne,2504
Biel/Bienne,BE,47.13369663938082,7.216514444599679,0,Biel/Bienne,2505
Magglingen/Macolin,BE,47.13794400445722,7.213153174924711,0,Biel/Bienne,2532
Magglingen/Macolin,BE,47.14268965889612,7.21263903508359,0,Evilard,2532
Evilard,BE,47.1505215644153,7.234668558130311,0,Evilard,2533
Arch,BE,47.169506195882036,7.432605441263912,0,Arch,3296
Studen BE,BE,47.11176579011769,7.319822967206612,0,Büetigen,2557
Büetigen,BE,47.10611149261718,7.334181853330073,0,Büetigen,3263
Büren an der Aare,BE,47.13446943657321,7.3694254316117025,0,Büren an der Aare,3294
Diessbach b. Büren,BE,47.10706792230097,7.364962155835538,0,Diessbach bei Büren,3264
Dotzigen,BE,47.12891221628217,7.348942208092718,0,Dotzigen,3293
Büren an der Aare,BE,47.14001361870192,7.354792609784271,0,Dotzigen,3294
Lengnau BE,BE,47.18265074484913,7.365020218514488,0,Lengnau (BE),2543
Leuzigen,BE,47.17105135074659,7.469108808952516,0,Leuzigen,3297
Meienried,BE,47.13705248822347,7.341032397817801,0,Meienried,3294
Meinisberg,BE,47.1618209274981,7.353744265061728,0,Meinisberg,2554
Oberwil b. Büren,BE,47.132202249397025,7.413461492040949,0,Oberwil bei Büren,3298
Pieterlen,BE,47.175726425008875,7.327856718797557,0,Pieterlen,2542
Rüti b. Büren,BE,47.151977770872236,7.412915005288037,0,Rüti bei Büren,3295
Wengi b. Büren,BE,47.08533142758732,7.392135799118354,0,Wengi,3251
Grossaffoltern,BE,47.08058036064181,7.384291709872271,0,Wengi,3257
Aefligen,BE,47.09530089723771,7.548710937652211,0,Aefligen,3426
Alchenstorf,BE,47.12287399554213,7.643265552970807,0,Alchenstorf,3473
Bäriswil BE,BE,47.015967692013824,7.530893842827395,0,Bäriswil,3323
Burgdorf,BE,47.057564333459155,7.617846228194551,0,Burgdorf,3400
Kaltacker,BE,47.06924633436745,7.64706671286769,0,Burgdorf,3413
Oberburg,BE,47.03900803243568,7.631295428903033,0,Burgdorf,3414
Wynigen,BE,47.08194299111493,7.6447634985712245,0,Burgdorf,3472
Kirchberg BE,BE,47.09262722977227,7.588967607161799,0,Ersigen,3422
Ersigen,BE,47.100905524364094,7.594280179048713,0,Ersigen,3423
Niederösch,BE,47.11448917650331,7.620793949065141,0,Ersigen,3424
Oberösch,BE,47.10537763679646,7.6128006331392095,0,Ersigen,3424
Koppigen,BE,47.124112829341954,7.609163039539009,0,Ersigen,3425
Rumendingen,BE,47.108314394586614,7.628727169017914,0,Ersigen,3472
Hasle b. Burgdorf,BE,47.0136633665978,7.640601670419534,0,Hasle bei Burgdorf,3415
Schafhausen im Emmental,BE,46.99103491845093,7.644981234064685,0,Hasle bei Burgdorf,3415
Biembach im Emmental,BE,46.99329482407751,7.6123926250861205,0,Hasle bei Burgdorf,3419
Lützelflüh-Goldbach,BE,46.99511481148937,7.668588693196055,0,Hasle bei Burgdorf,3432
Schwanden im Emmental,BE,46.98554260430896,7.6835382580846785,0,Hasle bei Burgdorf,3433
Bigenthal,BE,46.98204465795415,7.617199585399776,0,Hasle bei Burgdorf,3513
Heimiswil,BE,47.05372231193421,7.66288462206419,0,Heimiswil,3412
Kaltacker,BE,47.07281961659684,7.687071403068997,0,Heimiswil,3413
Rüegsauschachen,BE,47.02947009323784,7.647849020283788,0,Heimiswil,3415
Affoltern im Emmental,BE,47.081701524978,7.71730008643425,0,Heimiswil,3416
Rüegsbach,BE,47.060189581909256,7.6973965254594425,0,Heimiswil,3418
Wynigen,BE,47.08736891028527,7.71595432027343,0,Heimiswil,3472
Hellsau,BE,47.14299772873357,7.649292288882552,0,Hellsau,3429
Hindelbank,BE,47.04390424426546,7.545075348550595,0,Hindelbank,3324
Mötschwil,BE,47.047748676003,7.568149288694266,0,Hindelbank,3324
Hettiswil b. Hindelbank,BE,47.03964975147451,7.574051690764607,0,Hindelbank,3325
Lyssach,BE,47.05111009318311,7.580325014844781,0,Hindelbank,3421
Höchstetten,BE,47.14435475580621,7.633443409568617,0,Höchstetten,3429
Kernenried,BE,47.06874877120542,7.551168536360336,0,Kernenried,3309
Burgdorf,BE,47.07232474614008,7.62611593191737,0,Kirchberg (BE),3400
Kirchberg BE,BE,47.07840233235057,7.601472381999363,0,Kirchberg (BE),3422
Koppigen,BE,47.13366062994376,7.605030806850601,0,Koppigen,3425
Hettiswil b. Hindelbank,BE,47.02557420270102,7.556375982231093,0,Krauchthal,3325
Krauchthal,BE,47.0040737941368,7.5662806608831055,0,Krauchthal,3326
Hindelbank,BE,47.05586503104288,7.557174522110523,0,Lyssach,3324
Lyssach,BE,47.067988586305916,7.581695543316159,0,Lyssach,3421
Alchenflüh,BE,47.07806670726321,7.575461894296111,0,Lyssach,3422
Oberburg,BE,47.021066307253996,7.60970850802388,0,Oberburg,3414
Lyssach,BE,47.048664178860435,7.591588588009354,0,Oberburg,3421
Rüdtligen,BE,47.08482284846015,7.565160039385829,0,Rüdtligen-Alchenflüh,3422
Alchenflüh,BE,47.083357011013625,7.5778360458037435,0,Rüdtligen-Alchenflüh,3422
Rumendingen,BE,47.103762825885504,7.642071249141474,0,Rumendingen,3472
Rüti b. Lyssach,BE,47.05545575342861,7.584697485025745,0,Rüti bei Lyssach,3421
Willadingen,BE,47.14650387761539,7.6148671465956195,0,Willadingen,3425
Schmidigen-Mühleweg,BE,47.09450632633788,7.732070307257037,0,Wynigen,3464
Wynigen,BE,47.10153972899085,7.68986121084326,0,Wynigen,3472
Rüedisbach,BE,47.11715630831367,7.705436885805602,0,Wynigen,3474
Les Prés-d'Orvin,BE,47.16442018211119,7.14947044601187,0,Corgémont,2534
Corgémont,BE,47.19361957208617,7.145658459189642,0,Corgémont,2606
Montagne-de-Courtelary,BE,47.172063190396294,7.145491333039267,0,Corgémont,2608
La Tanne,BE,47.215314708196495,7.134206896392565,0,Corgémont,2720
Montagne-de-Courtelary,BE,47.14590565576895,7.059685632204279,0,Cormoret,2608
Mont-Crosin,BE,47.18397246003446,7.0198446561574235,0,Cormoret,2610
Cormoret,BE,47.16812575051395,7.046141045645787,0,Cormoret,2612
Villeret,BE,47.15482276098869,7.047381582917079,0,Cormoret,2613
Cortébert,BE,47.18967113741327,7.108256096764679,0,Cortébert,2607
Montagne-de-Courtelary,BE,47.16507463970407,7.116610465665635,0,Cortébert,2608
Mont-Tramelan,BE,47.2034011731743,7.093984083197288,0,Cortébert,2723
Courtelary,BE,47.18587062688808,7.072596396626269,0,Courtelary,2608
Montagne-de-Courtelary,BE,47.15638245600314,7.096237147709173,0,Courtelary,2608
Mont-Crosin,BE,47.19353710449769,7.046131485903926,0,Courtelary,2610
Mont-Tramelan,BE,47.205129254078386,7.034909771976267,0,Courtelary,2723
La Ferrière,BE,47.14076650968984,6.909622394736293,0,La Ferrière,2333
La Cibourg,BE,47.12523149627422,6.889950730659561,0,La Ferrière,2333
Mont-Soleil,BE,47.13755803618995,6.930233946947667,0,La Ferrière,2610
Tramelan,BE,47.236911955629076,7.15011514174039,0,Mont-Tramelan,2720
Mont-Tramelan,BE,47.210591305507286,7.046026757193552,0,Mont-Tramelan,2723
Orvin,BE,47.15609062661381,7.211991517218169,0,Orvin,2534
Les Prés-d'Orvin,BE,47.1521998343241,7.154949116567764,0,Orvin,2534
Frinvillier,BE,47.16720346722909,7.251551336095523,0,Orvin,2535
Renan BE,BE,47.107330039651124,6.904925719310636,0,Renan (BE),2616
La Cibourg,BE,47.11830722733874,6.893268598693901,0,Renan (BE),2616
Plagne,BE,47.20130943191037,7.321146869267645,0,Romont (BE),2536
Romont BE,BE,47.19206897200524,7.327343301978131,0,Romont (BE),2538
Péry,BE,47.2129401275434,7.3310420126443745,0,Romont (BE),2603
Le Cerneux-Veusil,BE,47.17753163878449,6.96574931419515,0,Saint-Imier,2345
St-Imier,BE,47.14763036736113,6.994331396265576,0,Saint-Imier,2610
Mont-Soleil,BE,47.15911647628744,6.980557619283775,0,Saint-Imier,2610
Les Pontins,BE,47.129847458099846,7.007852977776649,0,Saint-Imier,2610
Sonceboz-Sombeval,BE,47.18818464434642,7.181583029620094,0,Sonceboz-Sombeval,2605
Corgémont,BE,47.177607312189764,7.168020521868401,0,Sonceboz-Sombeval,2606
La Tanne,BE,47.209234003528444,7.171892707533129,0,Sonceboz-Sombeval,2720
La Ferrière,BE,47.164330917970354,6.934105174104189,0,Sonvilier,2333
Le Cerneux-Veusil,BE,47.17969905258307,6.940988866001201,0,Sonvilier,2345
Mont-Soleil,BE,47.151799553385516,6.955637377682735,0,Sonvilier,2610
Sonvilier,BE,47.13136535104872,6.956674090850291,0,Sonvilier,2615
Montagne-de-Sonvilier,BE,47.12068335462695,6.956038822171525,0,Sonvilier,2615
Tramelan,BE,47.22845423223867,7.1212955127620745,0,Tramelan,2720
La Tanne,BE,47.219599985479185,7.129621571716468,0,Tramelan,2720
Les Reussilles,BE,47.228534856841826,7.076874380872531,0,Tramelan,2722
Mont-Tramelan,BE,47.21018838364126,7.080785145285553,0,Tramelan,2723
Les Breuleux,BE,47.189463442104405,7.005234270054736,0,Villeret,2345
Les Pontins,BE,47.13448169232863,7.028076035914134,0,Villeret,2610
Mont-Crosin,BE,47.17602879206861,7.005694380940915,0,Villeret,2610
Villeret,BE,47.152861551903804,7.0317147244098,0,Villeret,2613
Frinvillier,BE,47.169645340729744,7.256710554450137,0,Sauge,2535
